"date","event","observed_cloud","color","actual_quality","predicted_quality","consistency","sky_condition","case_url","map_url","cross_section_url"
"2023-01-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301130000_set.jpg","/static/media/ERA5/上海市_20230113_set.jpg"
"2023-01-14","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301140000_rise.jpg","/static/media/ERA5/上海市_20230114_rise.jpg"
"2023-01-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301140000_set.jpg","/static/media/ERA5/上海市_20230114_set.jpg"
"2023-01-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301150000_rise.jpg","/static/media/ERA5/上海市_20230115_rise.jpg"
"2023-01-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301150000_set.jpg","/static/media/ERA5/上海市_20230115_set.jpg"
"2023-01-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301160000_rise.jpg","/static/media/ERA5/上海市_20230116_rise.jpg"
"2023-01-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301160000_set.jpg","/static/media/ERA5/上海市_20230116_set.jpg"
"2023-01-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301170000_rise.jpg","/static/media/ERA5/上海市_20230117_rise.jpg"
"2023-01-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301170000_set.jpg","/static/media/ERA5/上海市_20230117_set.jpg"
"2023-01-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301180000_rise.jpg","/static/media/ERA5/上海市_20230118_rise.jpg"
"2023-01-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301180000_set.jpg","/static/media/ERA5/上海市_20230118_set.jpg"
"2023-01-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301190000_rise.jpg","/static/media/ERA5/上海市_20230119_rise.jpg"
"2023-01-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301190000_set.jpg","/static/media/ERA5/上海市_20230119_set.jpg"
"2023-01-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301200000_rise.jpg","/static/media/ERA5/上海市_20230120_rise.jpg"
"2023-01-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301200000_set.jpg","/static/media/ERA5/上海市_20230120_set.jpg"
"2023-01-21","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301210000_rise.jpg","/static/media/ERA5/上海市_20230121_rise.jpg"
"2023-01-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301210000_set.jpg","/static/media/ERA5/上海市_20230121_set.jpg"
"2023-01-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301220000_rise.jpg","/static/media/ERA5/上海市_20230122_rise.jpg"
"2023-01-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301220000_set.jpg","/static/media/ERA5/上海市_20230122_set.jpg"
"2023-01-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301230000_rise.jpg","/static/media/ERA5/上海市_20230123_rise.jpg"
"2023-01-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301230000_set.jpg","/static/media/ERA5/上海市_20230123_set.jpg"
"2023-01-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301240000_rise.jpg","/static/media/ERA5/上海市_20230124_rise.jpg"
"2023-01-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301240000_set.jpg","/static/media/ERA5/上海市_20230124_set.jpg"
"2023-01-25","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301250000_rise.jpg","/static/media/ERA5/上海市_20230125_rise.jpg"
"2023-01-25","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202301250000_set.jpg","/static/media/ERA5/上海市_20230125_set.jpg"
"2023-01-26","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301260000_rise.jpg","/static/media/ERA5/上海市_20230126_rise.jpg"
"2023-01-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301260000_set.jpg","/static/media/ERA5/上海市_20230126_set.jpg"
"2023-01-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301270000_rise.jpg","/static/media/ERA5/上海市_20230127_rise.jpg"
"2023-01-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301270000_set.jpg","/static/media/ERA5/上海市_20230127_set.jpg"
"2023-01-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301280000_rise.jpg","/static/media/ERA5/上海市_20230128_rise.jpg"
"2023-01-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301280000_set.jpg","/static/media/ERA5/上海市_20230128_set.jpg"
"2023-01-29","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301290000_rise.jpg","/static/media/ERA5/上海市_20230129_rise.jpg"
"2023-01-29","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301290000_set.jpg","/static/media/ERA5/上海市_20230129_set.jpg"
"2023-01-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301300000_rise.jpg","/static/media/ERA5/上海市_20230130_rise.jpg"
"2023-01-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301300000_set.jpg","/static/media/ERA5/上海市_20230130_set.jpg"
"2023-01-31","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301310000_rise.jpg","/static/media/ERA5/上海市_20230131_rise.jpg"
"2023-01-31","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202301310000_set.jpg","/static/media/ERA5/上海市_20230131_set.jpg"
"2023-02-01","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302010000_rise.jpg","/static/media/ERA5/上海市_20230201_rise.jpg"
"2023-02-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302010000_set.jpg","/static/media/ERA5/上海市_20230201_set.jpg"
"2023-02-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302020000_rise.jpg","/static/media/ERA5/上海市_20230202_rise.jpg"
"2023-02-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302020000_set.jpg","/static/media/ERA5/上海市_20230202_set.jpg"
"2023-02-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302030000_rise.jpg","/static/media/ERA5/上海市_20230203_rise.jpg"
"2023-02-03","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302030000_set.jpg","/static/media/ERA5/上海市_20230203_set.jpg"
"2023-02-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302040000_rise.jpg","/static/media/ERA5/上海市_20230204_rise.jpg"
"2023-02-04","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202302040000_set.jpg","/static/media/ERA5/上海市_20230204_set.jpg"
"2023-02-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302050000_rise.jpg","/static/media/ERA5/上海市_20230205_rise.jpg"
"2023-02-05","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302050000_set.jpg","/static/media/ERA5/上海市_20230205_set.jpg"
"2023-02-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302060000_rise.jpg","/static/media/ERA5/上海市_20230206_rise.jpg"
"2023-02-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302060000_set.jpg","/static/media/ERA5/上海市_20230206_set.jpg"
"2023-02-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302070000_rise.jpg","/static/media/ERA5/上海市_20230207_rise.jpg"
"2023-02-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302070000_set.jpg","/static/media/ERA5/上海市_20230207_set.jpg"
"2023-02-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302080000_rise.jpg","/static/media/ERA5/上海市_20230208_rise.jpg"
"2023-02-08","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302080000_set.jpg","/static/media/ERA5/上海市_20230208_set.jpg"
"2023-02-09","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302090000_rise.jpg","/static/media/ERA5/上海市_20230209_rise.jpg"
"2023-02-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302090000_set.jpg","/static/media/ERA5/上海市_20230209_set.jpg"
"2023-02-10","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302100000_rise.jpg","/static/media/ERA5/上海市_20230210_rise.jpg"
"2023-02-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302100000_set.jpg","/static/media/ERA5/上海市_20230210_set.jpg"
"2023-02-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302110000_rise.jpg","/static/media/ERA5/上海市_20230211_rise.jpg"
"2023-02-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302110000_set.jpg","/static/media/ERA5/上海市_20230211_set.jpg"
"2023-02-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302120000_rise.jpg","/static/media/ERA5/上海市_20230212_rise.jpg"
"2023-02-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302120000_set.jpg","/static/media/ERA5/上海市_20230212_set.jpg"
"2023-02-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302130000_rise.jpg","/static/media/ERA5/上海市_20230213_rise.jpg"
"2023-02-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302130000_set.jpg","/static/media/ERA5/上海市_20230213_set.jpg"
"2023-02-14","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302140000_rise.jpg","/static/media/ERA5/上海市_20230214_rise.jpg"
"2023-02-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302140000_set.jpg","/static/media/ERA5/上海市_20230214_set.jpg"
"2023-02-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302150000_rise.jpg","/static/media/ERA5/上海市_20230215_rise.jpg"
"2023-02-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302150000_set.jpg","/static/media/ERA5/上海市_20230215_set.jpg"
"2023-02-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302160000_rise.jpg","/static/media/ERA5/上海市_20230216_rise.jpg"
"2023-02-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302160000_set.jpg","/static/media/ERA5/上海市_20230216_set.jpg"
"2023-02-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302170000_rise.jpg","/static/media/ERA5/上海市_20230217_rise.jpg"
"2023-02-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302170000_set.jpg","/static/media/ERA5/上海市_20230217_set.jpg"
"2023-02-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302180000_rise.jpg","/static/media/ERA5/上海市_20230218_rise.jpg"
"2023-02-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302180000_set.jpg","/static/media/ERA5/上海市_20230218_set.jpg"
"2023-02-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302190000_rise.jpg","/static/media/ERA5/上海市_20230219_rise.jpg"
"2023-02-19","日落","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202302190000_set.jpg","/static/media/ERA5/上海市_20230219_set.jpg"
"2023-02-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302200000_rise.jpg","/static/media/ERA5/上海市_20230220_rise.jpg"
"2023-02-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302200000_set.jpg","/static/media/ERA5/上海市_20230220_set.jpg"
"2023-02-21","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302210000_rise.jpg","/static/media/ERA5/上海市_20230221_rise.jpg"
"2023-02-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302210000_set.jpg","/static/media/ERA5/上海市_20230221_set.jpg"
"2023-02-22","日出","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202302220000_rise.jpg","/static/media/ERA5/上海市_20230222_rise.jpg"
"2023-02-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302220000_set.jpg","/static/media/ERA5/上海市_20230222_set.jpg"
"2023-02-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302230000_rise.jpg","/static/media/ERA5/上海市_20230223_rise.jpg"
"2023-02-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302230000_set.jpg","/static/media/ERA5/上海市_20230223_set.jpg"
"2023-02-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302240000_rise.jpg","/static/media/ERA5/上海市_20230224_rise.jpg"
"2023-02-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302240000_set.jpg","/static/media/ERA5/上海市_20230224_set.jpg"
"2023-02-25","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302250000_rise.jpg","/static/media/ERA5/上海市_20230225_rise.jpg"
"2023-02-25","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302250000_set.jpg","/static/media/ERA5/上海市_20230225_set.jpg"
"2023-02-26","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302260000_rise.jpg","/static/media/ERA5/上海市_20230226_rise.jpg"
"2023-02-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302260000_set.jpg","/static/media/ERA5/上海市_20230226_set.jpg"
"2023-02-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302270000_rise.jpg","/static/media/ERA5/上海市_20230227_rise.jpg"
"2023-02-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302270000_set.jpg","/static/media/ERA5/上海市_20230227_set.jpg"
"2023-02-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302280000_rise.jpg","/static/media/ERA5/上海市_20230228_rise.jpg"
"2023-02-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202302280000_set.jpg","/static/media/ERA5/上海市_20230228_set.jpg"
"2023-03-01","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202303010000_rise.jpg","/static/media/ERA5/上海市_20230301_rise.jpg"
"2023-03-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202303010000_set.jpg","/static/media/ERA5/上海市_20230301_set.jpg"
"2023-03-02","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202303020000_rise.jpg","/static/media/ERA5/上海市_20230302_rise.jpg"
